client_id,Premium Status,Category,Sub-Category,Total Past Transactions,Total Past Spending (€),Total Past Products Purchased,action_universe,action_category_label,action_label,client_is_present,client_is_invited,gross_spend_next_30_days_in_category,most_purchased_product_category,days_since_last_transactions,T
c39738030,0,2,0.0,2.0,4208.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,1074.0,0
c21634803,0,1,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c88616512,0,1,2.0,2.0,22198.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,125.0,0
c33624515,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c51270538,0,2,1.0,2.0,3796.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,343.0,0
c33294014,0,2,1.0,2.0,1320.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,488.0,0
c00513906,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c41224089,0,2,0.0,2.0,1802.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,132.0,0
c96493065,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c96072839,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c11145701,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c83359578,0,2,0.0,26.0,98334.0,26.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,30.0,0
c38444043,0,2,0.0,2.0,3216.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,82.0,0
c10017228,0,2,1.0,2.0,3264.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,155.0,0
c63246368,0,2,0.0,14.0,35706.0,14.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,297.0,0
c32368517,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c95371251,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c49303713,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c37094261,0,2,0.0,2.0,17470.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,211.0,0
c26696907,0,2,1.0,2.0,7752.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,997.0,0
c21940335,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c60581765,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c11597224,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c06208328,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c37859933,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c12892351,0,1,0.0,2.0,7446.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,146.0,0
c14406767,0,2,1.0,4.0,15888.0,4.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,196.0,0
c93028317,0,2,0.0,2.0,3752.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,125.0,0
c79094537,0,2,1.0,4.0,3728.0,4.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,351.0,0
c33320919,0,1,0.0,6.0,11548.0,6.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,728.0,0
c76253166,0,2,1.0,2.0,3982.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,26.0,0
c87503653,0,2,1.0,2.0,5670.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,216.0,0
c34377178,0,2,1.0,2.0,2148.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,1255.0,0
c05164776,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c02429523,0,2,1.0,4.0,18692.0,4.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Infant and Toddler,566.0,0
c38509559,0,2,1.0,2.0,5288.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,585.0,0
c80572213,0,2,0.0,10.0,31332.0,10.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,500.0,0
c24093568,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c26011919,0,2,1.0,2.0,4794.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,971.0,0
c84655265,0,2,1.0,2.0,1464.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,206.0,0
c49602189,0,2,0.0,2.0,8086.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,342.0,0
c82120068,0,2,0.0,2.0,4500.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Infant and Toddler,127.0,0
c64988421,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c40967152,0,2,0.0,2.0,2000.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,136.0,0
c62480722,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c89762775,0,2,2.0,30.0,58148.0,30.0,Women's Fashion,Retail,Holiday Celebration,0,0,6528.0,Women's Fashion,252.0,0
c72667493,0,2,1.0,2.0,4496.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,1336.0,0
c91225591,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c46992292,0,1,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c18339570,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c55214224,0,1,0.0,2.0,17632.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,818.0,0
c94895034,0,2,2.0,26.0,61742.0,26.0,Women's Fashion,Retail,Holiday Celebration,0,0,2812.0,Women's Fashion,252.0,0
c27037745,0,2,1.0,2.0,204.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,464.0,0
c49917552,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c98388706,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c14994587,0,1,2.0,2.0,21508.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,1321.0,0
c07952037,0,2,0.0,4.0,8284.0,4.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,72.0,0
c28416802,0,0,1.0,44.0,172978.0,44.0,Women's Fashion,Retail,Holiday Celebration,0,0,42086.0,Women's Fashion,89.0,0
c32936260,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c94689852,0,2,1.0,2.0,6410.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,809.0,0
c98835512,0,2,1.0,2.0,1982.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,443.0,0
c23186513,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c16020610,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c03873338,0,2,1.0,2.0,4374.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,398.0,0
c54751456,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c69423127,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c88683029,0,2,1.0,2.0,4022.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,1123.0,0
c98216348,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c62309449,0,2,0.0,2.0,2118.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,289.0,0
c82784359,0,2,1.0,2.0,4312.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,336.0,0
c28882979,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c63288018,0,3,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c36675680,0,2,0.0,2.0,878.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,674.0,0
c29174730,0,2,0.0,16.0,35100.0,16.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,355.0,0
c52213973,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c29151109,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c39711246,0,2,1.0,2.0,3968.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,352.0,0
c18606191,0,2,1.0,2.0,3694.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,755.0,0
c56149029,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c49273114,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c20990278,0,1,0.0,2.0,13328.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,141.0,0
c26425180,0,1,0.0,2.0,18120.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,351.0,0
c76438048,0,2,0.0,2.0,2292.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,142.0,0
c50010842,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c83432165,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c76244746,0,2,1.0,4.0,4786.0,4.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,712.0,0
c68941067,0,2,1.0,2.0,7874.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,572.0,0
c69899142,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c14883746,0,3,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c94898251,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c79679190,0,2,1.0,2.0,4008.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,449.0,0
c93567314,0,1,0.0,2.0,8728.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,1088.0,0
c58847158,0,2,1.0,10.0,22570.0,10.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,342.0,0
c10636963,0,0,1.0,42.0,156662.0,44.0,Women's Fashion,Retail,Holiday Celebration,0,0,18448.0,Women's Fashion,86.0,0
c97810054,0,2,1.0,2.0,1708.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,815.0,0
c68317869,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c53508069,0,2,1.0,2.0,2150.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,1255.0,0
c51013196,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c60699954,0,0,1.0,58.0,240334.0,58.0,Women's Fashion,Retail,Holiday Celebration,0,0,9924.0,Women's Fashion,72.0,0
c25496452,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c87041822,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c39050360,0,2,1.0,2.0,144.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,869.0,0
c32402642,0,1,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c97827153,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c60653337,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c08777758,0,2,1.0,2.0,4898.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,78.0,0
c70447847,0,1,2.0,2.0,24976.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,781.0,0
c74425607,0,2,1.0,2.0,1704.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,356.0,0
c95878544,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c99666749,0,2,1.0,2.0,2604.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Infant and Toddler,350.0,0
c10781745,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c18650494,0,2,1.0,18.0,48364.0,18.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,108.0,0
c73655352,0,2,0.0,2.0,4506.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,40.0,0
c79362713,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c39162858,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c31610727,0,2,0.0,2.0,1140.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,803.0,0
c29264483,0,2,2.0,40.0,190888.0,40.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,57.0,0
c78217353,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c32936001,0,2,1.0,4.0,416.0,4.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,1293.0,0
c05202145,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c04177356,0,2,1.0,2.0,7386.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,124.0,0
c51127640,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c42703801,0,2,1.0,2.0,998.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,1158.0,0
c87857957,0,1,0.0,2.0,14538.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,439.0,0
c57949449,0,3,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c76101829,0,2,1.0,4.0,14848.0,4.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,1314.0,0
c96642197,0,2,1.0,2.0,2106.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,150.0,0
c95869649,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c14916045,0,1,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c26758029,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c29017551,0,2,1.0,2.0,2660.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,217.0,0
c78954381,0,2,1.0,4.0,5706.0,4.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,855.0,0
c02487668,0,2,1.0,2.0,3140.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,507.0,0
c77047122,0,1,0.0,2.0,8182.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,355.0,0
c58392150,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c76121677,0,0,1.0,60.0,213246.0,60.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,8.0,0
c83505621,0,2,0.0,4.0,13934.0,4.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,213.0,0
c88677536,0,2,1.0,2.0,2264.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,248.0,0
c94045512,0,2,0.0,2.0,2198.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Infant and Toddler,1255.0,0
c03122428,0,2,1.0,2.0,3346.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,880.0,0
c65888319,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c28303774,0,1,0.0,2.0,11462.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,181.0,0
c96453759,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c06363358,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c45494450,0,2,0.0,2.0,2052.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,203.0,0
c11512848,0,1,0.0,2.0,22754.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,34.0,0
c52929661,0,2,1.0,2.0,3778.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,89.0,0
c60504646,0,2,0.0,2.0,7734.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Timepieces and Jewelry,591.0,0
c05967124,0,2,1.0,2.0,2292.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,355.0,0
c51648982,0,3,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c86419369,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c97429408,0,2,1.0,2.0,9838.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Timepieces and Jewelry,26.0,0
c35043390,0,2,1.0,2.0,1830.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,65.0,0
c93986440,0,2,1.0,2.0,770.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,1318.0,0
c88149340,0,2,0.0,2.0,8872.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,230.0,0
c90058465,0,2,0.0,14.0,16056.0,26.0,Women's Fashion,Retail,Holiday Celebration,0,0,1523.0,Women's Fashion,174.0,0
c27311171,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c66665605,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c38680172,0,2,1.0,2.0,4374.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,377.0,0
c46801676,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c47720130,0,2,1.0,2.0,614.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,1225.0,0
c05502537,0,2,1.0,2.0,12238.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Timepieces and Jewelry,401.0,0
c75936131,0,2,0.0,14.0,29354.0,14.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,142.0,0
c60635906,0,2,1.0,2.0,4610.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,187.0,0
c57532322,0,1,2.0,2.0,21282.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,811.0,0
c61513817,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c01337228,0,2,0.0,12.0,47232.0,12.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,14.0,0
c28497468,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c24178438,0,2,1.0,2.0,998.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,680.0,0
c47619223,0,2,0.0,6.0,14634.0,6.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,229.0,0
c05842489,0,1,0.0,2.0,7452.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,1107.0,0
c00156195,0,2,1.0,4.0,3914.0,4.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,45.0,0
c39695274,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c06297993,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c90006463,0,3,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c35127583,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c75280706,0,2,1.0,2.0,1276.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,874.0,0
c36788487,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c99339175,0,2,1.0,2.0,1344.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,685.0,0
c15786705,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c57657719,0,2,1.0,2.0,4496.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,425.0,0
c17053686,0,3,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c18372823,0,2,0.0,2.0,5678.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,53.0,0
c04310665,0,1,0.0,2.0,14058.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,94.0,0
c39792376,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c19784635,0,2,0.0,24.0,128206.0,24.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,16.0,0
c25093457,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c94420346,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c17633725,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c35346917,0,1,0.0,2.0,10624.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,212.0,0
c51408006,0,2,1.0,4.0,12358.0,4.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,345.0,0
c02229216,0,3,2.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c23261539,0,2,1.0,2.0,1492.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,827.0,0
c56050825,0,2,1.0,2.0,3504.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,281.0,0
c35998526,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c72112273,0,2,1.0,2.0,3102.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Women's Fashion,372.0,0
c75327418,0,2,0.0,8.0,21636.0,8.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,279.0,0
c78281699,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c57640850,0,2,1.0,4.0,8502.0,4.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,859.0,0
c08758218,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c93154371,0,2,0.0,2.0,816.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Infant and Toddler,1338.0,0
c05035082,0,3,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c00877092,0,1,0.0,2.0,5366.0,2.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Men's Fashion,1144.0,0
c69895677,0,3,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c96616243,0,2,1.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
c34371060,0,2,0.0,4.0,5984.0,4.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Infant and Toddler,3.0,0
c34749481,0,2,0.0,18.0,38698.0,18.0,Women's Fashion,Retail,Holiday Celebration,0,0,2235.0,Women's Fashion,7.0,0
c64634603,0,2,0.0,0.0,0.0,0.0,Women's Fashion,Retail,Holiday Celebration,0,0,0.0,Other,5000.0,0
